user_id,treatment,platform,user_type,country,conversion,bounced,session_length
1758,0,desktop,new,US,0,0,8.235904205339606
1759,1,mobile,new,INTL,0,0,5.029341367102764
1760,0,mobile,returning,INTL,0,1,8.542123189097419
1761,1,mobile,new,INTL,0,1,2.7039306124293967
1762,0,mobile,returning,US,0,1,10.635905603749528
1763,0,mobile,new,INTL,0,1,5.454063271855704
1764,0,mobile,returning,INTL,0,1,6.974685868431739
1765,0,mobile,returning,US,1,1,8.511784965051202
1766,1,mobile,returning,INTL,0,0,10.300467418510548
1767,0,mobile,returning,US,0,0,11.402798784654848
1768,0,mobile,returning,INTL,1,0,6.744400636588496
1769,0,mobile,returning,INTL,0,0,9.96305741203091
1770,0,mobile,new,INTL,0,1,6.203597182405782
1771,1,mobile,returning,US,0,0,8.781388276370185
1772,1,mobile,returning,INTL,0,0,7.715074463379852
1773,1,mobile,returning,US,0,0,8.222327332121932
1774,1,desktop,new,INTL,0,0,7.681957872868151
1775,0,mobile,returning,INTL,0,1,5.576245388605747
1776,1,mobile,returning,US,1,1,7.840560962975928
1777,0,mobile,returning,US,0,1,6.445731704077931
1778,0,desktop,new,INTL,0,0,5.004601050954233
1779,1,mobile,new,US,0,0,4.801456926680969
1780,0,mobile,new,INTL,0,1,4.188251921477082
1781,1,mobile,returning,US,1,0,6.4279183051950275
1782,0,desktop,returning,INTL,0,0,6.098925308148897
1783,1,desktop,returning,US,0,1,7.310080058891185
1784,1,mobile,returning,US,0,0,8.067777266887234
1785,1,desktop,returning,INTL,0,0,9.498178988078527
1786,1,desktop,returning,INTL,0,0,7.045931871626734
1787,1,mobile,returning,US,0,1,9.291687006139373
1788,0,mobile,returning,INTL,1,0,9.066076336550083
1789,1,mobile,returning,US,0,0,9.45008360747266
1790,0,desktop,returning,INTL,0,0,5.543833185867887
1791,1,mobile,new,US,0,0,5.266876313372168
1792,1,desktop,new,US,0,0,6.6168197221450695
1793,1,mobile,returning,US,1,0,4.722213893514113
1794,0,mobile,returning,US,1,0,11.821371837406183
1795,0,desktop,returning,INTL,0,0,7.245156186377455
1796,1,mobile,new,INTL,0,0,5.615788035654315
1797,0,mobile,returning,US,0,0,9.59011627525382
1798,0,mobile,returning,US,0,0,8.351774327331004
1799,0,mobile,returning,INTL,0,1,10.278742108690308
1800,1,mobile,returning,US,0,0,10.29281980147803
1801,1,mobile,returning,US,0,0,5.635582519116239
1802,0,mobile,returning,US,0,0,8.374219106836618
1803,0,desktop,returning,US,0,0,9.57351528416573
1804,0,desktop,new,US,0,1,3.2504419298872262
1805,1,mobile,new,INTL,0,1,6.396409926026159
1806,1,desktop,new,US,1,0,8.259803556186323
1807,0,mobile,new,INTL,0,0,7.625830293515059
1808,0,mobile,new,US,0,0,6.35766733052902
1809,0,mobile,new,US,0,0,8.009189453199863
1810,1,desktop,new,US,0,1,6.236176913001162
1811,1,desktop,new,INTL,0,0,3.720574877736935
1812,0,mobile,new,US,0,0,4.917158190934314
1813,0,mobile,new,US,0,1,5.316563837975868
1814,0,mobile,returning,INTL,0,1,8.104074439252852
1815,1,mobile,returning,US,1,1,7.15865536552444
1816,0,mobile,new,INTL,1,0,5.192624517865167
1817,1,mobile,returning,INTL,0,0,7.62826528594285
1818,1,desktop,returning,US,0,0,10.456354456200255
1819,0,mobile,returning,US,0,0,8.521168771704914
1820,0,desktop,new,US,0,0,6.643074722737237
1821,0,mobile,returning,INTL,0,1,4.909117760717267
1822,1,mobile,new,US,0,0,4.9889657771366664
1823,1,desktop,new,INTL,1,0,7.330252206990762
1824,1,desktop,new,INTL,0,1,7.570275101946326
1825,1,mobile,new,US,0,0,6.517653697494844
1826,0,mobile,returning,INTL,0,0,8.655117357732534
1827,1,desktop,returning,US,0,0,8.820902847719472
1828,1,mobile,returning,US,0,1,6.290918152232994
1829,0,mobile,new,INTL,0,1,6.9675275143423265
1830,1,mobile,new,US,0,1,3.7989092716014206
1831,1,desktop,new,US,1,1,6.721341325692588
1832,1,desktop,new,INTL,1,0,5.762269414715877
1833,1,desktop,returning,INTL,0,0,8.222412378309283
1834,1,mobile,returning,US,0,1,8.801862807994452
1835,1,mobile,returning,INTL,0,1,8.141810415280228
1836,0,mobile,returning,US,0,0,8.62389612618917
1837,0,desktop,returning,INTL,0,0,7.453409802903448
1838,1,mobile,new,INTL,0,0,7.203469852334749
1839,0,mobile,returning,US,0,1,8.699445209660787
1840,0,mobile,returning,US,1,0,9.321080990561288
1841,0,mobile,returning,INTL,0,1,8.321420666405558
1842,0,desktop,returning,INTL,0,1,7.159401545729925
1843,1,mobile,new,US,0,1,5.332418129151433
1844,1,desktop,returning,US,1,0,7.306351203930407
1845,0,mobile,returning,US,0,1,8.856666711219168
1846,0,desktop,returning,US,0,0,3.3020480799758953
1847,0,desktop,returning,INTL,0,0,7.598779072008679
1848,1,mobile,new,US,0,0,4.778476964098227
1849,1,desktop,returning,INTL,1,0,6.76835743620563
1850,0,mobile,new,INTL,0,0,6.245673275877617
1851,1,desktop,new,INTL,0,0,5.066664367476208
1852,1,desktop,returning,US,0,1,8.191135621792148
1853,1,desktop,new,INTL,0,0,4.872711477243089
1854,1,mobile,returning,INTL,1,1,8.757866488828206
1855,0,mobile,returning,US,0,0,9.018957755945175
1856,1,mobile,new,US,0,0,5.246858935436515
1857,0,mobile,returning,INTL,0,0,8.292986252214586
1858,1,desktop,returning,US,0,0,11.99594813995935
1859,1,desktop,new,INTL,0,0,5.463885333473934
1860,1,desktop,returning,US,0,0,7.154670441018132
1861,1,mobile,returning,US,0,0,5.54040871334265
1862,0,desktop,returning,US,1,0,9.55803266929653
1863,1,desktop,returning,US,0,0,10.646828228604868
1864,1,desktop,returning,US,0,0,6.927915960586585
1865,1,mobile,returning,US,0,1,6.872654981725287
1866,0,mobile,returning,US,0,0,7.660854699608244
1867,0,mobile,new,US,0,0,5.513854759665349
1868,0,mobile,returning,US,0,0,5.548341802742927
1869,1,mobile,new,INTL,0,1,6.010089290935516
1870,1,desktop,returning,US,1,0,9.985366222255937
1871,0,mobile,returning,INTL,0,0,5.343168244092905
1872,1,mobile,returning,INTL,0,1,9.936902610468259
1873,1,mobile,new,US,0,1,7.226307137872193
1874,1,desktop,returning,US,0,0,3.595223972949629
1875,1,desktop,new,INTL,1,0,2.4400226648631165
1876,1,desktop,returning,INTL,0,1,8.000605232368533
1877,1,mobile,returning,US,0,0,9.274060623049152
1878,0,mobile,returning,INTL,0,0,8.634656130918646
1879,1,desktop,new,US,0,0,5.732076550247343
1880,1,mobile,returning,US,0,1,8.160493093099955
1881,1,mobile,returning,US,0,0,6.0878586861025745
1882,1,mobile,returning,US,0,0,9.216039570042208
1883,1,mobile,returning,INTL,1,0,7.144575031003874
1884,0,desktop,new,INTL,0,0,3.250457971960296
1885,0,mobile,returning,INTL,0,1,7.006783475415636
1886,0,mobile,returning,US,0,0,8.75351295373658
1887,0,mobile,returning,US,0,0,7.765480972835235
1888,1,mobile,returning,US,0,0,6.710103828201679
1889,1,mobile,new,US,1,1,5.104399106920999
1890,0,mobile,returning,US,0,0,8.73793666401687
1891,0,mobile,new,US,0,1,3.854428263977913
1892,1,mobile,returning,US,0,0,9.135237525333357
1893,0,mobile,returning,INTL,0,0,8.003317366171151
1894,1,mobile,returning,INTL,1,0,7.929529496813674
1895,1,mobile,returning,US,0,0,7.446072884488726
1896,1,mobile,new,INTL,0,0,4.184824884066648
1897,0,desktop,new,US,0,0,7.067465573598417
1898,0,mobile,new,US,0,1,5.821753810347805
1899,1,mobile,new,INTL,0,0,4.909976398054405
1900,1,mobile,returning,INTL,0,1,3.566959438649088
1901,0,desktop,new,US,0,0,6.929927981094629
1902,1,mobile,returning,US,0,0,7.044199512283818
1903,0,mobile,returning,INTL,0,0,9.332398599714221
1904,1,desktop,returning,US,0,0,10.667441996271853
1905,0,desktop,returning,US,1,0,9.435049857395944
1906,1,desktop,new,INTL,0,0,5.78122698964747
1907,0,mobile,new,US,0,1,5.270359327363815
1908,0,mobile,new,US,0,0,9.48858478839948
1909,0,mobile,returning,US,0,0,8.925077970712975
1910,0,desktop,returning,INTL,1,1,8.514445132229609
1911,1,mobile,new,INTL,0,0,4.525590181211797
1912,1,mobile,returning,US,0,1,5.955164853543932
1913,0,desktop,new,US,0,0,2.7739697504616334
1914,0,desktop,returning,US,0,0,10.481764436132767
1915,1,desktop,returning,US,0,1,7.030925399710066
1916,1,desktop,returning,US,1,0,7.91452667072512
1917,1,desktop,returning,US,0,0,8.040912285570128
1918,0,mobile,returning,US,0,1,10.349661895818283
1919,0,desktop,returning,INTL,0,1,7.050562141768424
1920,1,desktop,new,US,0,1,6.086023127074939
1921,0,mobile,returning,US,0,0,8.968245009361278
1922,1,mobile,returning,US,1,1,5.223321276801924
1923,0,desktop,new,INTL,0,0,3.4823037281175195
1924,1,mobile,returning,US,0,1,6.227470685542925
1925,0,desktop,new,US,0,0,6.065504937111931
1926,1,mobile,new,INTL,0,0,4.974735271384248
1927,0,mobile,returning,INTL,0,1,8.021376155066381
1928,1,mobile,returning,INTL,0,1,8.278578999336618
1929,0,mobile,new,US,0,1,4.414806582525806
1930,1,mobile,returning,US,0,0,7.04418279034593
1931,1,mobile,returning,INTL,0,0,7.129686271547861
1932,1,mobile,new,US,0,1,3.555318573379847
1933,1,mobile,returning,US,0,0,10.752542426920492
1934,1,mobile,returning,INTL,0,1,4.059343016877406
1935,1,mobile,new,INTL,0,1,6.661021248318398
1936,0,desktop,returning,INTL,0,1,9.400108319063888
1937,1,mobile,new,INTL,0,1,6.012431407282967
1938,0,mobile,returning,INTL,0,1,8.343772802172296
1939,0,mobile,returning,INTL,0,0,10.20036786008338
1940,0,mobile,new,US,0,1,5.027460604355493
1941,0,mobile,returning,INTL,0,0,8.788658787242598
1942,1,mobile,returning,US,0,0,7.409800638243078
1943,1,desktop,new,US,1,0,5.351533642606645
1944,1,desktop,returning,US,0,0,8.382778009028168
1945,1,desktop,new,US,0,0,4.2768613675685785
1946,0,mobile,returning,US,0,0,7.203951099798367
1947,0,mobile,returning,US,0,1,10.570470630094002
1948,0,mobile,returning,US,0,1,12.522396712673064
1949,0,desktop,returning,US,0,0,8.979932994396524
1950,0,desktop,returning,US,0,0,9.45033706797186
1951,0,mobile,returning,US,0,0,8.578047227786575
1952,1,mobile,returning,US,0,1,7.982581838448884
1953,1,mobile,returning,INTL,0,1,8.115687786556842
1954,1,desktop,returning,US,1,0,9.75314264964181
1955,1,desktop,new,US,0,0,8.00542472630803
1956,1,mobile,returning,US,0,0,5.973378792138533
1957,0,desktop,returning,INTL,0,0,12.441697785852796
1958,1,mobile,returning,INTL,0,0,7.5074034413857005
1959,1,desktop,returning,US,0,0,8.407894099304816
1960,0,desktop,new,INTL,0,0,5.080635986481975
1961,0,desktop,returning,INTL,0,0,7.586376968573806
1962,1,mobile,new,INTL,0,0,5.724556355594064
1963,0,mobile,returning,US,0,0,9.15573500904595
1964,1,mobile,returning,INTL,0,0,8.147835506854095
1965,1,mobile,returning,US,1,1,6.617746505281737
1966,0,desktop,returning,INTL,0,0,4.148225105345739
1967,0,mobile,returning,INTL,0,1,5.506699601363022
1968,0,mobile,returning,INTL,0,0,8.219931777441532
1969,0,desktop,returning,US,0,0,8.703822006280387
1970,0,mobile,new,INTL,0,0,5.0704563327048735
1971,1,mobile,returning,US,0,0,6.260646655109157
1972,0,mobile,returning,US,0,1,8.645039813668006
1973,1,mobile,returning,US,1,0,7.138553068073683
1974,0,mobile,returning,INTL,0,0,7.485260982625479
1975,1,desktop,returning,US,0,0,5.776741221319777
1976,0,mobile,new,US,0,0,4.434098103614233
1977,0,desktop,new,US,1,1,7.098888675199794
1978,1,mobile,returning,INTL,0,0,5.856050787700528
1979,1,mobile,new,INTL,0,0,5.795481711991935
1980,0,mobile,new,INTL,0,0,7.779606147564517
1981,1,mobile,returning,US,0,0,6.113406672799397
1982,0,mobile,returning,INTL,0,0,7.533019241421968
1983,0,mobile,returning,INTL,0,0,9.681024957900762
1984,0,mobile,new,INTL,0,1,7.549247625459978
1985,0,mobile,returning,INTL,0,1,7.232808050756648
1986,1,mobile,returning,INTL,0,1,4.868008234210993
1987,0,mobile,new,INTL,0,0,7.582314617381003
1988,0,desktop,returning,US,0,0,9.075786365173458
1989,1,desktop,returning,US,1,0,8.800944588809307
1990,1,mobile,returning,INTL,0,0,8.673388220932576
1991,0,mobile,new,US,0,1,3.9223370970990357
1992,1,desktop,returning,INTL,0,1,8.786798553368849
1993,0,mobile,new,US,0,0,5.272100211677021
1994,1,desktop,new,US,0,0,6.604133729515237
1995,1,mobile,returning,US,1,1,8.498557552408846
1996,1,desktop,returning,INTL,0,0,9.664829964543179
1997,0,mobile,returning,INTL,0,1,9.09784146360333
1998,0,desktop,returning,US,0,1,8.57602489723839
1999,0,mobile,new,US,0,0,6.1262438560460515
2000,0,mobile,returning,US,1,0,8.750146427532652
2001,0,mobile,new,US,0,1,4.763541223040462
2002,1,mobile,returning,US,0,1,6.744255378094543
2003,0,desktop,returning,INTL,0,0,8.803504964122641
2004,0,mobile,returning,INTL,1,0,9.175719978663144
2005,1,desktop,returning,US,0,0,7.223510705775966
2006,0,mobile,returning,US,1,0,6.585052026962875
2007,1,desktop,returning,INTL,0,0,5.687051369033095
2008,0,mobile,returning,INTL,0,0,6.307997060110612
2009,0,desktop,returning,INTL,0,0,7.390663955157648
2010,0,desktop,returning,US,0,0,7.53007715197678
2011,0,mobile,returning,US,0,0,7.7757448332888455
2012,1,desktop,returning,US,0,0,6.392472382096569
2013,0,desktop,new,INTL,0,0,2.9811864636436045
2014,1,mobile,new,INTL,1,1,4.989845072727302
2015,0,mobile,returning,US,0,0,8.390452619223824
2016,0,mobile,returning,INTL,0,0,9.13200361257912
2017,1,desktop,returning,US,0,0,9.422557026622702
2018,0,mobile,returning,INTL,0,0,8.78853710759219
2019,1,mobile,new,US,0,1,4.972001453292748
2020,1,mobile,returning,US,0,0,8.614009092302993
2021,1,mobile,returning,US,0,0,9.436088487589169
2022,1,desktop,returning,US,0,1,7.18498565771752
2023,0,desktop,returning,INTL,0,1,9.355391007184373
2024,0,mobile,new,US,0,0,4.76373496930405
2025,0,mobile,new,INTL,0,1,6.028551616920007
2026,1,desktop,returning,US,0,1,9.804309550729249
2027,1,mobile,returning,US,0,1,6.889498401097415
2028,0,mobile,returning,INTL,0,0,6.7718847050587225
2029,1,mobile,returning,INTL,0,1,6.611182016480443
2030,0,mobile,new,US,0,0,4.270427678936247
2031,1,mobile,returning,INTL,0,1,5.688680811030769
2032,0,desktop,returning,INTL,0,0,10.009860097045605
2033,1,mobile,returning,US,0,0,8.098556252338112
2034,1,desktop,returning,INTL,0,0,7.120669427705614
2035,0,mobile,returning,US,1,0,6.723412659322015
2036,0,mobile,returning,US,0,0,6.826889888272228
2037,0,desktop,new,INTL,0,0,4.62040985844085
2038,0,mobile,new,US,0,1,7.428987318142664
2039,0,mobile,returning,US,0,1,8.034865039483805
2040,1,mobile,returning,US,0,0,10.497421569099416
2041,1,mobile,returning,INTL,1,1,7.2403911879542395
2042,1,desktop,returning,INTL,0,0,7.336532772588835
2043,0,mobile,returning,US,0,0,9.591653834719073
2044,1,desktop,returning,INTL,0,0,5.6947864216853645
2045,1,mobile,new,US,1,1,5.082672531939525
2046,0,mobile,new,INTL,0,0,3.881738748940955
2047,1,desktop,new,INTL,1,0,2.4268049850034417
2048,1,desktop,returning,INTL,0,0,8.023528428807603
2049,0,mobile,new,US,1,0,6.952164377015033
2050,0,mobile,returning,INTL,1,0,8.520888950529999
2051,0,mobile,new,US,0,1,5.8406030594302285
2052,0,mobile,returning,INTL,0,0,4.301828243747434
2053,1,desktop,returning,US,0,0,7.96755457743101
2054,1,desktop,returning,US,0,1,7.982217010808628
2055,1,mobile,new,US,0,1,5.731892676376772
2056,0,desktop,new,US,0,1,4.112802755419996
2057,0,mobile,returning,US,0,0,9.444483591099596
2058,1,mobile,returning,INTL,0,1,6.535933482087618
2059,1,mobile,returning,US,0,1,6.851050317318381
2060,0,desktop,returning,US,1,1,8.991909219558142
2061,1,desktop,new,US,0,1,3.915861532941062
2062,1,mobile,new,INTL,0,0,6.036309575997868
2063,0,mobile,returning,US,0,1,6.168037753965486
2064,0,desktop,returning,US,0,0,9.182763238997964
2065,1,mobile,new,US,0,0,4.44679338208431
2066,0,mobile,returning,INTL,0,0,7.969345314118699
2067,0,desktop,returning,US,0,0,3.602291841374278
2068,0,desktop,returning,US,0,0,7.3138624296362735
2069,0,mobile,new,INTL,0,1,5.384666801050613
2070,1,mobile,new,US,0,1,7.122936398483565
2071,1,mobile,returning,US,0,1,7.246120426505554
2072,0,mobile,new,US,0,1,4.720547666998808
2073,1,desktop,new,INTL,0,1,6.9504873083072845
2074,1,mobile,returning,US,0,1,6.5422542587021635
2075,1,desktop,new,US,0,0,7.248318717606549
2076,0,mobile,returning,US,0,0,8.592024084334792
2077,0,mobile,returning,INTL,0,1,6.850664993064699
2078,1,mobile,returning,US,0,1,8.706798308514948
2079,1,desktop,new,US,0,0,6.601554324903421
2080,0,mobile,returning,INTL,0,1,9.543561135040338
2081,0,mobile,returning,INTL,0,1,7.926825653733429
2082,0,mobile,returning,INTL,1,0,9.101696703992975
2083,1,mobile,new,US,0,0,7.6807325856942725
2084,1,mobile,new,US,0,1,5.057101660937812
2085,0,mobile,returning,US,0,0,7.602036114826961
2086,0,mobile,returning,INTL,0,1,10.515939422252027
2087,1,mobile,returning,INTL,1,1,8.300663487893804
2088,1,mobile,returning,INTL,0,0,6.624269724031676
2089,0,mobile,returning,US,1,0,10.802689900382054
2090,1,mobile,returning,INTL,1,1,5.494874516054635
2091,1,mobile,returning,INTL,1,0,8.093747030957557
2092,0,mobile,returning,INTL,1,0,9.919732991258858
2093,1,desktop,new,INTL,0,0,7.307617459110721
2094,0,mobile,returning,INTL,1,1,6.850046333539398
2095,1,mobile,returning,US,0,1,5.439159457162159
2096,1,mobile,returning,US,0,0,7.644259500077571
2097,1,desktop,returning,US,0,1,9.25712241960984
2098,1,desktop,returning,US,0,1,6.583061152207593
2099,0,mobile,new,US,0,0,6.152674229983644
2100,1,mobile,new,US,0,0,2.613770318727995
2101,1,mobile,returning,INTL,1,1,8.891266467547204
2102,0,desktop,new,US,0,0,4.843076146621472
2103,1,desktop,returning,US,0,0,7.953959759035187
2104,1,mobile,new,US,0,0,6.096475640541383
2105,0,desktop,new,US,0,0,6.856805085421385
2106,1,desktop,new,US,0,0,6.410919265338499
2107,1,mobile,returning,INTL,0,1,8.844223362558367
2108,0,mobile,returning,US,0,0,8.813569898840687
2109,1,mobile,new,US,0,1,6.971299172681718
2110,0,mobile,new,US,0,1,3.1338238506050335
2111,0,desktop,returning,INTL,0,0,8.110649891554099
2112,0,mobile,returning,INTL,0,1,8.04690124814614
2113,1,desktop,returning,US,0,0,7.871543910348205
2114,1,desktop,returning,INTL,0,0,8.946143195596829
2115,0,mobile,returning,INTL,0,0,8.520994002791749
2116,0,mobile,returning,US,0,0,9.437230246724287
2117,1,desktop,new,US,0,0,3.924190364991184
2118,0,desktop,returning,US,1,0,11.638317460550068
2119,1,desktop,returning,US,0,0,7.613541834206437
2120,1,mobile,returning,INTL,0,1,7.730134544464358
2121,1,mobile,new,US,0,1,4.490637639646754
2122,1,mobile,returning,US,0,1,7.4215999765762115
2123,0,desktop,returning,US,0,1,7.397634247937511
2124,1,mobile,returning,US,0,1,7.6087045206786525
2125,1,desktop,new,INTL,0,0,6.570145106271702
2126,1,mobile,new,US,0,0,1.197399045778746
2127,0,desktop,returning,US,0,1,7.707178311413079
2128,1,mobile,returning,INTL,0,0,6.750130729439609
2129,0,mobile,new,US,0,0,9.181602766032299
2130,0,mobile,returning,US,0,1,9.490106770151085
2131,0,mobile,new,US,0,0,7.950089428577942
2132,1,mobile,returning,US,0,0,8.137173801011786
2133,1,mobile,new,US,0,0,4.923536553244594
2134,1,mobile,new,US,0,1,5.346236015363114
2135,1,mobile,new,US,0,1,6.48446159004204
2136,0,desktop,new,US,0,0,8.325177437167692
2137,1,mobile,new,US,0,1,5.253076762608025
2138,0,mobile,returning,INTL,1,0,7.265602899508199
2139,1,desktop,returning,US,0,0,9.586861494952004
2140,1,mobile,returning,INTL,1,0,6.020239158160643
2141,1,desktop,new,INTL,0,0,6.285597006516842
2142,1,mobile,new,US,0,0,5.821970576900238
2143,0,mobile,returning,INTL,1,0,8.03788599368839
2144,0,mobile,returning,INTL,0,0,6.842769422610486
2145,1,mobile,new,US,0,0,4.118173235746568
2146,0,mobile,new,INTL,0,0,5.225368918000831
2147,0,mobile,returning,US,1,1,6.619611227919425
2148,0,mobile,returning,US,0,0,7.620855766443191
2149,1,mobile,returning,INTL,0,0,5.122053869949427
2150,0,mobile,returning,US,0,0,9.086691912932906
2151,0,mobile,returning,INTL,0,1,8.700011080040058
2152,1,mobile,returning,INTL,0,0,7.69854750564581
2153,1,mobile,new,INTL,1,0,4.221153571697442
2154,0,mobile,returning,US,0,0,7.821926469273641
2155,0,mobile,new,INTL,0,0,4.456581893694645
2156,0,mobile,returning,US,0,0,8.957756085206018
2157,0,mobile,returning,US,0,0,6.163239941272925
2158,0,mobile,returning,US,0,0,8.325646349492695
2159,1,mobile,returning,INTL,0,1,6.349453799833762
2160,1,mobile,new,US,0,0,7.435965573548389
2161,1,mobile,new,US,0,1,5.590173869971014
2162,0,mobile,returning,US,1,0,8.199331865181286
2163,1,mobile,returning,US,0,0,5.640965198979043
2164,0,mobile,new,INTL,0,0,3.6547213084864616
2165,1,mobile,returning,US,1,1,8.043700390535827
2166,1,desktop,new,US,0,0,8.39819298041258
2167,0,desktop,returning,INTL,0,0,8.813430088966065
2168,1,mobile,new,US,0,0,5.062935783213823
2169,0,mobile,returning,INTL,0,0,8.484620141223662
2170,1,mobile,new,US,0,0,4.954527950034646
2171,0,desktop,returning,US,0,0,8.505007101725308
2172,0,mobile,new,US,0,1,4.672261389398936
2173,1,desktop,new,US,0,1,4.239649203591425
2174,0,mobile,returning,INTL,0,0,8.363849852154086
2175,1,mobile,returning,US,0,1,9.540126571459512
2176,0,mobile,new,INTL,0,0,6.865545950062136
2177,1,mobile,new,US,0,1,2.9498655085916434
2178,1,mobile,returning,US,0,1,6.9172161071325755
2179,1,mobile,new,INTL,0,0,5.893494768328554
2180,0,mobile,returning,INTL,0,1,10.475303933732686
2181,0,desktop,returning,INTL,0,0,10.886931180526283
2182,0,mobile,new,INTL,0,0,5.383925610515729
2183,0,mobile,returning,US,0,1,9.436346434288371
2184,1,mobile,returning,INTL,0,0,7.673907539262793
2185,1,desktop,new,US,0,0,5.520408349987669
2186,1,desktop,returning,US,0,0,8.293520024131213
2187,1,mobile,returning,INTL,0,1,7.411937916349344
2188,1,mobile,returning,US,0,0,9.062745629506702
2189,1,mobile,returning,INTL,0,0,5.1932956374654
2190,0,mobile,new,US,1,0,6.402219246040788
2191,1,mobile,new,US,0,0,7.10912694004908
2192,1,desktop,new,US,0,0,7.847681287463861
2193,1,mobile,new,US,0,0,5.653460166314681
2194,0,mobile,new,US,0,1,4.564424385962184
2195,0,mobile,returning,US,0,1,9.365167444726087
2196,0,desktop,new,INTL,0,0,7.687410167940954
2197,1,mobile,new,US,0,0,4.027289430057016
2198,1,mobile,returning,US,1,1,7.8364161633212515
2199,0,mobile,new,INTL,0,0,5.392095114257543
2200,1,mobile,new,INTL,1,1,3.879019209602932
2201,0,desktop,new,US,0,1,5.2272450677352245
2202,0,mobile,new,INTL,0,1,5.892795868533829
2203,0,desktop,returning,US,0,1,6.822645949426891
2204,1,mobile,returning,US,0,1,5.676834902043012
2205,1,mobile,new,INTL,0,0,3.465590925939561
2206,0,desktop,new,INTL,0,0,6.19185112384346
2207,1,mobile,new,US,0,0,2.6012806309864462
2208,0,mobile,returning,US,0,0,4.874530699418466
2209,1,mobile,returning,US,0,0,9.35875573548128
2210,1,mobile,returning,US,0,0,5.78016784184153
2211,1,mobile,new,INTL,0,0,4.508986316645194
2212,0,desktop,new,US,0,0,7.083433434886646
2213,1,desktop,returning,US,1,0,6.042610854475293
2214,1,mobile,returning,US,0,0,5.1408373666757115
2215,0,mobile,returning,INTL,0,1,7.251125300698946
2216,1,mobile,new,US,0,0,6.241957011037934
2217,0,mobile,returning,INTL,0,1,8.16753023951319
2218,1,mobile,returning,INTL,0,1,7.287885817649154
2219,0,mobile,returning,US,1,1,7.7568654221133295
2220,1,mobile,new,INTL,0,0,5.64320214071293
2221,1,mobile,returning,INTL,0,1,9.447769747263935
2222,0,mobile,new,US,0,0,10.176036759490614
2223,0,mobile,returning,US,0,1,7.977871551757817
2224,0,desktop,new,INTL,0,0,7.988921797721537
2225,0,mobile,returning,US,0,1,9.698897209574227
2226,0,mobile,returning,US,0,1,8.600491532631153
2227,1,mobile,new,US,0,0,1.4850096789139924
2228,0,mobile,returning,INTL,1,1,7.633169254709987
2229,0,mobile,new,US,0,0,5.19260511116557
2230,1,mobile,returning,US,0,1,7.838201239033363
2231,0,desktop,new,US,0,0,5.403799836610612
2232,1,mobile,new,INTL,0,0,3.9552016123737053
2233,1,mobile,returning,US,0,0,10.34501491726525
2234,1,mobile,new,US,0,0,6.762265781371075
2235,1,desktop,returning,US,0,0,5.165764678012897
2236,1,desktop,returning,US,1,0,7.778368927722218
2237,0,desktop,returning,US,0,0,9.146384279059227
2238,0,mobile,returning,INTL,0,0,10.196360072517859
2239,0,desktop,new,INTL,1,0,5.070034862853708
2240,1,mobile,returning,INTL,0,0,6.976944354616759
2241,0,mobile,new,US,0,1,5.84217670569993
2242,1,desktop,returning,US,0,0,9.19277120525889
2243,1,desktop,returning,INTL,0,0,5.8966946702022325
2244,1,mobile,returning,US,0,1,4.276933231043602
2245,1,mobile,new,INTL,0,0,6.6818254809337665
2246,0,mobile,returning,INTL,0,0,6.714887861804959
2247,1,mobile,returning,INTL,0,1,10.483989327954365
2248,1,mobile,returning,US,0,0,6.00464109567001
2249,0,desktop,new,US,0,0,5.422563374476623
2250,0,mobile,returning,US,1,0,8.752899661616388
2251,1,desktop,new,INTL,0,0,2.5020647218311445
2252,1,desktop,returning,INTL,0,0,12.49658689857977
2253,1,mobile,returning,INTL,0,0,6.707504734551999
2254,1,desktop,new,US,0,1,4.442232225631259
2255,1,mobile,new,INTL,0,0,3.0504487507571394
2256,1,mobile,returning,INTL,0,1,7.842630220660297
2257,0,mobile,new,US,0,0,6.136281547586202
2258,0,mobile,new,US,0,0,4.00105532045035
2259,0,desktop,returning,INTL,0,0,6.142087560945036
2260,1,desktop,returning,US,0,0,9.782884409500305
2261,1,mobile,returning,US,1,0,6.316438864900819
2262,1,desktop,new,US,0,0,3.118475594082925
2263,0,mobile,new,INTL,1,0,5.478117358367129
2264,1,desktop,returning,US,0,0,7.5974106213172545
2265,1,mobile,returning,US,0,1,10.225044884050416
2266,1,mobile,returning,INTL,1,1,6.516722826273536
2267,1,mobile,returning,INTL,0,1,6.837660960584529
2268,0,mobile,returning,INTL,0,1,8.529184277765797
2269,1,mobile,new,US,0,1,3.9436972364546174
2270,0,desktop,returning,US,1,0,8.861435256335696
2271,0,mobile,returning,INTL,0,0,6.674692035324494
2272,0,desktop,returning,INTL,0,1,7.841030841919465
2273,1,desktop,returning,US,1,0,8.810220871858586
2274,1,mobile,returning,US,0,0,9.00645610824627
2275,1,mobile,returning,US,0,0,6.420719257589907
2276,1,desktop,new,INTL,0,1,4.8028098822152
2277,1,mobile,returning,US,0,1,9.61184737481352
2278,1,mobile,returning,US,1,1,6.472269563058719
2279,0,mobile,returning,US,0,0,8.114887768484703
2280,0,mobile,returning,US,0,0,10.769129150357632
2281,0,desktop,returning,US,0,0,8.301186056027529
2282,0,mobile,returning,INTL,0,1,7.828366887259136
2283,0,mobile,returning,INTL,0,1,7.940259950187096
